text,summary
اكدت مواطنه تونسيه مقيمه بولايه نيويورك الامريكيه مداخله بولتيكا اليوم الثلاثاء قرارات ترامب الجاليات العربيه المسلمه امريكا اثارت حاله الهلع والخوف صفوف الجاليات عموما والتونسيين وجه الخصوص رغم القرار يشملهم واوضحت المواطنه التونسيه تظاهرات كبيره جابت شوارع الولايات الامريكيه مناهضه لهذا القرار يحرم الطلبه اتمام دراستهم ويفرق عائلات حد قولها واشارت وكالات الاسفار الولايات المتحده الامريكيه قامت بتخفيضات اسعار التذاكر الدول العربيه تم حظر السفر الولايات المتحده عمدا يتمكن شخص خرج امريكا باتجاه بلده العوده اليها انتهاء مهله الحظر حددها ترامب يوما واضافت عددا زوار الولايات المتحده ظلوا عالقين المطار وكان سيتم اعاده ترحيلهم بلدانهم صدور القرار تدخل القاضيه الفيديراليه ان دونيلي اصدرت قرارا بايقاف تنفيذ الامر وكانت تحدى ترامب قولها,وأوضحت المواطنة التونسية أن تظاهرات كبيرة جابت شوارع الولايات الأمريكية مناهضة لهذا القرار الذي يحرم بعض الطلبة من اتمام دراستهم ويفرق بين عائلات على حد قولها.
قال وزير التربيه ناجي جلول اليوم الاربعاء يتلق اشعارا باضراب التعليم الاساسي الناحيه القانونيه واكد وزير التربيه جلسه بمجلس النواب مطالب نقابه التعليم الاساسي مشروعه يمكن الاستجابه نظرا للوضع الاقتصادي الصعب حد تعبيره واعتبر الوزير المثير للجدل اوساط النقابيين انه يمكن تسيير وزاره التربيه بدون التشاور الطرف النقابي واكد وزارته تفاوضت نقابه التعليم الاساسي العديد المرات وتم الاتفاق حول العديد المسائل كالنظام الاساسي المنح وغيرها بحسب تعبيره مستدركا بالقول المقابل نتفق الترقيات الاستثنائيه انعكاسات ماليه واعلن الوزير انه سيتم تشكيل لجنه وطنيه للاصلاح تتكون خبراء داخل الوزاره خارجها ستتولى جمع المقترحات واعداد وثيقه اصلاح ننطلق حوار,"وأكد وزير التربية في جلسة عامة بمجلس النواب أن مطالب نقابة التعليم الأساسي مشروعة و لكن لا يمكن الاستجابة لها نظرا للوضع الاقتصادي الصعب، على حد تعبيره. 
قال وزير التربية ناجي جلول اليوم الأربعاء 10 جوان 2015 إنه لم يتلق إشعارا بإضراب التعليم الأساسي من الناحية القانونية. وأعلن الوزير أنه سيتم تشكيل لجنة وطنية للإصلاح تتكون من خبراء من داخل الوزارة و من خارجها ستتولى جمع كل المقترحات وإعداد وثيقة إصلاح ننطلق منها كأرضيّة حوار."
قال القيادي بالحزب الجمهوري عصام الشابي يقع التفويت قطعه ارض لفائده السفاره الاميركيه واكد ضيف بوليتيكا الجوهره انه يصدر قانون حول التفويت قطعه ارض لفائده السفاره الاميركيه مشددا بالقول التنازل الارض يتم بمقتضى قانوني واقترح الشابي مساهمه التونسيين جمع اموال خلال حمله تبرعات لتسليمها السفاره الاميركيه لتعويضها خسائر لحقتها جراء الاعتداء مقرات تابعه,"واقترح الشابي مساهمة التونسيين في جمع أموال من خلال حملة تبرعات لتسليمها إلى السفارة الأميركية لتعويضها عن خسائر لحقتها جراء الاعتداء على مقرات تابعة لها. 
قال القيادي بالحزب الجمهوري عصام الشابي إنه لم يقع التفويت في قطعة أرض لفائدة السفارة الأميركية."
اكدت زهره ادريس اليوم الثلاثاء مداخله جوهره وجود كاميرات مراقبه بنزل امبريال مرحبا بسوسه شهد العمليه الارهابيه الاخيره واضافت يتم تداوله بخصوص افتقار النزل لكاميرات مراقبه اساس الصحه مشيره انه تم الجهات الامنيه بالتسجيلات وفي سياق متصل قالت ادريس شهادات عمال النزل والسياح اكدت منفذ الهجوم بمفرده وانه وجود لاي عنصر اخر برفقته,"أكدت زهرة إدريس اليوم الثلاثاء في مداخلة لها على ""جوهرة أف أم"" وجود كاميرات مراقبة بنزل ""امبريال مرحبا"" بسوسة الذي شهد العملية الإرهابية الأخيرة. وفي سياق متصل،قالت إدريس إن شهادات عمال النزل والسياح أكدت أن منفذ الهجوم كان بمفرده  وأنه لا وجود لأي عنصر آخر كان برفقته. وأضافت أن ما يتم تداوله بخصوص افتقار النزل لكاميرات مراقبة لا أساس له من الصحة،مشيرة إلى أنه قد تم مدّ الجهات الأمنية بالتسجيلات."
فريق الرادار اليوم الجمعه القلعه الصغرى لكشف حقيقه مصنع الاجر تعددت تسمياته طرف اهالي المنطقه معمل الموت معمل السرطان معمل الموت البطيء اعضاء تنسيقيه حمايه البيئه القلعه الصغرى الافرازات الناجمه المصنع خلفت عديد الامراض الخطيره صفوف متساكني الجهه اضافه الاضرار الجسيمه يلحقها بالاشجار المثمره اصبحت عقيمه وان القلعه الصغرى جهه افرازات المصنع الحقت عديد الاضرار بالحيوانات فاحد المواطنين القاطن متر المصنع فقد حوالي راس غنم اختنقوا الغازات السامه والروائح تحتمل جانبه صاحب المصنع يلتزم بالاتفاقيات المبرمه والتعهدات التزم والمتمثله عديد الاصلاحات والاجراءات للحد الامراض والخسائر يتكبدها الاهالي وتجدر الاشاره اهالي القلعه الصغرى سبق وان نفذوا عديد الوقفات الاحتجاجيه للمطالبه بايجاد حل جذري وانقاذهم الموت البطيء المصنع حظي باهتمام كبير طرف جمعيات حقوق الانسان وكذلك المهتمه بالبيئه,"وتجدر الإشارة إلى أن أهالي القلعة الصغرى سبق وان نفذوا عديد الوقفات الاحتجاجية، للمطالبة بإيجاد حل جذري وإنقاذهم من ""الموت البطيء"". إفرازات المصنع ألحقت كذلك عديد الأضرار بالحيوانات، فأحد المواطنين القاطن على بعد700 متر من المصنع، فقد حوالي 60 رأس غنم اختنقوا من الغازات السامة والروائح التي لا تحتمل. من جانبه صاحب المصنع لم يلتزم بالاتفاقيات المبرمة والتعهدات التي التزم بها، والمتمثلة في عديد الإصلاحات والإجراءات للحد من الأمراض والخسائر التي يتكبدها الأهالي."
تلقت كتابه الدوله لاملاك الدوله والشؤون العقاريه عمليه ابلاغ تعلقت بتجاوزات طالت الملك العمومي سواء ملك الخاص ملك الراجع بالنظر جهات رسميه اخرى غرار الملك البلدي وملك الغابي وملك البحري ووضعت كتابه الدوله لاملاك والشؤون العقاريه وفق بلاغ صادر عنها ذمه المواطنين بدايه تاريخ رقما اخضر مجاني يخضع للتوقيت الاداري للابلاغ الاعتداءات والتجاوزات تمس املاك الدوله وتعهدت كتابه الدوله بمتابعه مختلف الابلاغات بالتنسيق الادارات الجهويه لاملاك والشؤون العقاريه وكذلك الجهات العموميه مركزيا وجهويا,وتعهدت كتابة الدولة بمتابعة مختلف هذه الإبلاغات بالتنسيق مع الإدارات الجهوية لأملاك الدّولة والشؤون العقارية وكذلك مع الجهات العمومية مركزيا وجهويا.
تمكنت وحدات الديوانه بمنطقه التوي بالمنطقه العازله جهه بن قردان اليوم الاحد القبض شاب تونسي يبلغ العمر عاما اصيل منطقه راس الجبل بولايه بنزرت نجح التسلل التراب التونسي قادما ليبيا اوراق هويه اكده مصدر ديواني لمراسله الجوهره اف ام بالجهه اضاف المصدر ذاته الشاب اكد انه مسجونا السجون الليبيه لمده سنوات بتهمه الشجار مدنيين ليبيين وقد نجح الهروب للعوده تونس الابحاث الاوليه وباستشاره النيابه العموميه تم الاحتفاظ ذمه الابحاث بالحرس الوطني ببن قردان,وبإستشارة النيابة العمومية تم الإحتفاظ به على ذمة الأبحاث بالحرس الوطني ببن قردان .
قال رئيس الجمهوريه الباجي قائد السبسي رئيس حركه النهضه راشد الغنوشي يمثله ينوبه خارج البلاد وانه يكلفه بمهام خارجيه مؤكدا ان ممثله الوحيد الخارج وزير الشؤون الخارجيه واوضح الرئيس حوار قناه نسمه الغنوشي يعلمه بتحركاته الخارجيه يرى مانعا لان انشطه رؤساء الاحزاب خارج البلاد معمول وانه يعتبر رئيس النهضه يسعى لافشال السياسه الخارجيه للبلاد متابعا اجتهد ولم يصب فله اجر اجتهد واصاب فله اجران واضاف قائد السبسي انه تجاوز خلافات الماضي الغنوشي وان علاقتهما طيبه تسودها الصراحه,وأضاف قائد السبسي أنه تجاوز كل خلافات الماضي مع الغنوشي، وان علاقتهما الآن طيبة تسودها الصراحة.
قالت وزيره المراه والاسره والطفوله نزيهه العبيدي خلال كلمتها بمناسبه الاحتفال باليوم العالمي للمراه الف معينه منزليه تونس اغلبهن فتيات منهن تتراوح اعمارهن سنه سنه يلتحقن بالتعليم اجبرن الانقطاع التعليم واشارت المراه اضعاف الوقت يخصصه الرجل للعمل المنزلي والاعتناء بالاطفال والمسنين بالعائله نسبه البطاله الاناث تناهز ضعف البطاله صفوف الذكور وتعرضت حوالي النساء لاحد انواع العنف الاقل مره واحده طيله حياتهن منهن تعرضن العنف الجسدي تعرضن العنف النفسي تعرضن العنف الجنسي العنف الاقتصادي الوزيره تطور تواجد المراه حكومه الوحده الوطنيه وزيرات وكاتبتي دوله وتقدر النسبه وتطور نسبه مشاركتها السلطه التشريعيه بلغ عدد النائبات نائبه وتقدر النسبه اضافه تطور مشاركتها السلطه القضائيه يبلغ عدد القضاه تونس قاض بينهم النساء يجعل نسبه حضورها القضاء تقدر وهي اعلى النسب المستوى العربي والافريقي تتعدى نسبه تواجد النساء مهام الوزارات مقابل بالنسبه للرجال انها تتواجد بنسبه الوظيفه العموميه بالنسبه للدراسه فقد بلغت نسبه المتفوقات امتحانات البكالوريا ونسبه الطالبات بالجامعات التونسيه نسبه خريجات الجامعات,وأشارت إلى أن المرأة تخصّص 8 أضعاف الوقت الذي يخصصه الرجل للعمل المنزلي والاعتناء بالأطفال والمسنين بالعائلة، كما أن نسبة البطالة لدى الإناث تناهز ضعف البطالة في صفوف الذكور. أما بالنسبة للدراسة، فقد بلغت نسبة المتفوقات في امتحانات البكالوريا 6.63% ونسبة الطالبات بالجامعات التونسية 5.63% و نسبة خريجات الجامعات 67%. ولا تتعدى نسبة تواجد النساء في مهام الوزارات 29.7% مقابل 70% بالنسبة للرجال، كما أنها تتواجد بنسبة 4.37% في الوظيفة العمومية.
قال المدير التنفيذي لحزب حراك تونس الاراده غسان المرزوقي ضيف بولتيكا اليوم الاربعاء اداء الفريق الحكومي يجب يراجع لانه لايبشر بخير المجالات واكد المرزوقي ضروره محاسبه وزيره الماليه تصريحاتها ساهمت تراجع قيمه الدينار وانحداره الى المستوى بلغته ومحاسبه رئيس الحكومه معها لزم الامر واضاف الحكومه دخلت طريق لايبشر بخير وان رئيس الحكومه مضطرب الاونه الاخيره ولاخطه عمل واضحه وفق قوله,وأكد المرزوقي ضرورة محاسبة وزيرة المالية على تصريحاتها التي ساهمت في تراجع قيمة الدينار وانحداره الى المستوى الذي بلغته ومحاسبة رئيس الحكومة معها إن لزم الأمر. وأضاف أن الحكومة  دخلت في طريق لايبشر بخير خاصة وأن رئيس الحكومة أصبح مضطرب في الاونة الأخيرة ولاخطة عمل واضحة له وفق قوله.
تم اليوم الخميس غلق الطريق الوطنيه الرابطه المتلوي توزر مستوى منطقه شاكمو طرف اصحاب سيارات الاجره اللواج الخطوط البعيده وياتي الاحتجاج اثر قرار نقابه قطاع اصحاب اللواجات بقفصه بمنعهم استغلال الخطوط البعيده اثناء الرجوع ويتم السماح استغلال حمل الركاب محطه قفصه يتسبب خسائر كبيره اكده مصدر امني لمراسل الجوهره اف ام بالجهه,"تم اليوم الخميس غلق الطريق الوطنية الرابطة بين المتلوي و توزر  على مستوى منطقة ""شاكمو""  من طرف أصحاب سيارات الأجرة ""اللواج"" الخطوط البعيدة."
قال العام للشغل بيان اصدره اليوم السبت تعثر المفاوضات حول الاجور شانه تهديد الاستقرار الاجتماعي وذلك اثر اجتماع للمكتب التنفيذي للاتحاد برئاسه الامين العام نور الدين الطبوبي حول الوضع العام البلاد وقال بيانه ان تعثرا للمفاوضات القطاع الخاص رغم مرور عام ابرام مبدئي لانهائها اجال معقوله الامر خلق مناخا الاستقرار الاجتماعي الازمه الاقتصاديه الحاليه ودعا المكتب التنفيذي الشريك الاجتماعي منظمه الاعراف الاسراع بالايفاء وانهاء المفاوضات انتظارات عاملات القطاع الخاص اجتماعيا منتظرا لاحظ المناخ الاجتماعي التربويه بشكل السنه الدراسيه الحاليه القدره الشرائيه انتقد الاتحاد استمرار القدره الشرائيه للمواطنين نتيجه التهاب الاسعار وتواصل السياسات العاجزه مقاومه مسالك التوزيع الاحتكاريه وغير القانونيه والضعيفه شبكات التهريب الفاسده وطالب الحكومه بالاسراع بتدابير عاجله لوقف التدهور التونسيات والتونسيون اشهر تلكؤ الاتحاد جهات وزاريه واداريه ب التلكؤ تطبيق الاتفاق عدد القطاعات خلق حاله احتقان ينذران بردود فعل يمكن ضبط عواقبها بحسب تعبير محرر البيان داعيا الحكومه الاسراع بتنفيذ بمراجعه الاجر الادنى المضمون واصدار الاوامر والقرارات تنفيذا للاتفاقيات المبرمه عبر الاتحاد رفضه لقانون الشراكه القطاع العام والخاص ويدعو عدم المساس بالقطاعات الاستراتيجيه وانشطتها كقطاع المياه مثلا مطالبته الحكومه بالاسراع بتفعيل الاجراءات الجبائيه الجديده قانون الماليه لسنه بتقاسم التضحيات قاعده مبدا العداله الجبائيه,"ودعا المكتب التنفيذي الشريك الاجتماعي (منظمة الأعراف) إلى الإسراع بالإيفاء بتعهّداته وإنهاء هذه المفاوضات بما يحقّق انتظارات عاملات وعمّال القطاع الخاص ""ويجنّب توتّرا اجتماعيا منتظرا"". وجدّد مطالبته الحكومة بالإسراع بتفعيل الإجراءات الجبائية الجديدة التي تضمّنها قانون المالية لسنة 2017 والمتعلّقة بتقاسم التضحيات على قاعدة مبدأ العدالة الجبائية. كما عبر الاتحاد عن رفضه لقانون الشراكة بين القطاع العام والخاص ويدعو إلى عدم المساس بالقطاعات الاستراتيجية وأنشطتها كقطاع المياه مثلا."
اكدت وزيره شؤون الشباب والرياضه ماجدولين الشارني انه تم الانتهاء الدراسات الخاصه بانجاز مركب رياضي سوسه وانه سيتم قريبا الاعلان طلب العروض الخاص بتنفيذ المشروع واضافت الوزيره ضيفه برنامج بوليتيكا اليوم الاربعاء المشروع المبرمج المخطط الخماسي تبلغ كلفته الجمليه مليون واوضحت الوزاره بالتسريع انجاز المشاريع وان عمليات التعطيل تتسبب خسائر وفق تعبيرها,"أكدت وزيرة شؤون الشباب والرياضة، ماجدولين الشارني أنه تم الانتهاء من الدراسات الخاصة بإنجاز مركب رياضي في سوسة وأنه سيتم قريبا الإعلان عن طلب العروض الخاص بتنفيذ هذا المشروع. وأضافت الوزيرة، ضيفة برنامج ""بوليتيكا"" اليوم الأربعاء أن المشروع المبرمج في المخطط الخماسي، تبلغ كلفته الجملية 17 مليون دينار. وأوضحت أن الوزارة ستتعهّد بالتسريع في إنجاز مثل هذه المشاريع، خاصة وأن عمليات التعطيل قد تتسبب في خسائر، وفق تعبيرها."
انعقدت يوم الثلاثاء جلسه عمل بمقر وزاره الشباب والرياضه وفد النقابه العامه للتعليم الثانوي ومصالح الوزاره وقد تم الاتفاق اصدار نتائج الدفعه الاولى الترقيات الاستثنائيه المنصوص عليها اتفاق افريل تباعا بدايه يوم الاربعاء يتم استكمال صدورها اجل اقصاه ويقع صرف المفعول المالي لهذه الترقيات بمفعول رجعي بدايه اجل اقصاه ستفتح المناظره الخاصه بالدفعه الثانيه الترقيات بعنوان سنه تصدر نتائجها النهائيه ويصرف مفعولها المالي بمفعول رجعي بدايه وذلك اجل اقصاه موفى شهر جهه اخرى سيقع الانطلاق صرف منحه التدريس بمراكز العمل الدوري لسنتي بدايه ويتم استكمال صرفها بكافه الولايات المعنيه بالعمل الدوري نهايه تم الاتفاق ان تضبط جلسه عمل خلال الاسبوع القادم النقابه العامه للتعليم الثانوي جهه ووزاره الشباب والرياضه ومصالح وزاره الوظيفه العموميه لاستكمال الصياغه النهائيه للنظام الاساسي لمهن الرياضه يمكنهم التنظير اساتذه التربيه البدنيه وسيتم بمقتضى الاتفاق الغاء القرار الصادر نقابه التعليم الثانوي بحجب الاعداد لكافه المستويات الدراسيه المشموله بهذا القرار,وسيتم بمقتضى هذا الاتفاق إلغاء القرار الصادر عن نقابة التعليم الثانوي بحجب الأعداد لكافة المستويات الدراسية المشمولة بهذا القرار.
اكد الامين العام لحركه مشروع تونس محسن مرزوق عقب لقاء جمعه اليوم بالامين العام للاتحاد العام التونسي للشغل نورالدين الطبوبي اللقاء تناول الازمه الجديده الحاصله علاقه بالحكومه واضاف مرزوق انه متفق اتحاد الشغل وجود خرق واضح لوثيقه قرطاج مشيرا حركته سبق وان سحبت ثقتها حكومه الشاهد بسبب حيادها نصت وثيقه قرطاج قوله واوضح مرزوق تصريحات رئيس الحكومه بانه يمارس صلاحياته الدستور يتعارض مفهوم حكومه الوحده الوطنيه تشكلت وفقا لوثيقه قرطاج ولم تتشكل وفق الدستور وقال الامين العام لحركه مشروع تونس اليوم يمكننا الحديث حكومه وحده وطنيه اصبحنا حكومه النهضه والنداء كغطاء حد قوله,أكد الأمين العام لحركة مشروع تونس  محسن مرزوق عقب لقاء جمعه اليوم بالأمين العام للاتحاد العام التونسي للشغل نورالدين الطبوبي أن اللقاء تناول الأزمة الجديدة الحاصلة في علاقة بالحكومة. وقال  الأمين العام لحركة مشروع تونس أن اليوم لا يمكننا الحديث عن حكومة وحدة وطنية بل أصبحنا أمام حكومة النهضة والنداء كغطاء على حد قوله. وأوضح مرزوق أن تصريحات رئيس الحكومة مساء أمس بأنه يمارس صلاحياته حسب الدستور يتعارض مع مفهوم حكومة الوحدة الوطنية التي تشكلت وفقا لوثيقة قرطاج ولم تتشكل وفق الدستور.
عمد عدد الاشخاص اليوم الاربعاء القيام باعمال شغب وحرق حاويه للقمامه معهد بن قردان قوات الامن لتحول الاوضاع وفق اكدته مصادر اداره المعهد لمراسل الجوهره واضافت المصادر تلاميذ المعهد التحقوا باقسامهم الصباح غرباء المعهد قاموا باعمال شغب وقد تم اثر تركيز وحده امنيه قاره المعهد المذكور لمنع اعمال عنف تحدث,"وأضافت نفس المصادر أن تلاميذ المعهد التحقوا بأقسامهم منذ الصباح لكن "" غرباء"" عن المعهد قاموا بأعمال شغب. وقد تم إثر ذلك تركيز وحدة أمنية قارة أمام المعهد المذكور لمنع أي أعمال عنف قد تحدث."
تمكن زورقان سريعان تابعان لجيش البحر اليوم الثلاثاء انقاذ طاقم مركب صيد تونسي يتكون افراد اشتعلت النيران وفق افاد المقدم بلحسن الوسلاتي الناطق الرسمي باسم وزاره الدافاع الوطني واوضح المقدم الوسلاتي الحادث جد طبرقه ميلا بحريا مشيرا طاقم المركب تم تسليمه الحمايه المدنيه بميناء طبرقه لتلقي الاسعافات اللازمه وات,وأوضح المقدم الوسلاتي أن الحادث جد شمال طبرقة على بعد 16 ميلا بحريا، مشيرا إلى أن طاقم المركب تم تسليمه إلى الحماية المدنية بميناء طبرقة لتلقي الاسعافات اللازمة. -وات-
اكد مدير عام الشؤون القنصليه بوزاره الخارجيه شفيق حجي وجود قائمه تضم تونسيا موقوفين سوريا بتهمه اجتياز الحدود خلسه واضاف تصريح لمراسل الجوهره هامش جلسه استماع صلب لجنه شؤون التونسيين بالخارج انه شملهم عفو السلط السوريه الوزاره اتصال القنصليه التونسيه بدمشق يقع الافراج عنهم السلط السوريه تؤكد الافراج عنهم عدمه وقال تم تداوله مؤخرا اخبار شريط الفيديو تناقلته مواقع التواصل الاجتماعي والحديث ترحيلهم الى تونس اساس الصحه مشيرا عمليه ترحيل تتم الا بمقتضى تنسيق مسبق قنصليه تونس دمشق,أكد مدير عام الشؤون القنصلية بوزارة الخارجية، شفيق حجي وجود قائمة تضم 46 تونسيا موقوفين في سوريا، بتهمة اجتياز الحدود خلسة.
دعت وزاره الفلاحه والموارد والصيد البحري كافه البحاره بعدم المخاطره بالخروج الموانئ تحسن الظروف وذلك توقيا الرياح القويه المنتظر تتجاوز سرعتها كلم خلال يوم الاثنين وفيما يخص الاخبار المتداوله حول فقدان المركبين مريم حمدي تم فقدان الاتصال عشيه يوم الاحد اللجنه الوطنيه لمجابهه الكوارث واللجان الجهويه تابعت طيله يوم الموضوع بطلب رئيس الحكومه يوسف الشاهد تامين دخول المركبين المذكورين ميناء غار الملح اليوم تجدر الاشاره المراكب التونسيه الثلاث دخلت المياه يوم الجهه المتدخله خفر السواحل الليبيه وليس عصابات مسلحه تم تداوله المواقع الاخباريه تم اثر التحاور التونسيه جيش البحر والاطراف الرسميه الليبيه لاطلاق سراحهم وتم تامين عودتهم المواني التونسيه وتؤكد الوزاره بلاغها الصادر اليوم الاثنين ضروره توخي الحذر والحيطه اللازمه وتدعو البحاره عدم الابحار والصيد المياه الخاضعه للسياده الليبيه,وتؤكد الوزارة في بلاغها الصادر اليوم الإثنين، ضرورة توخي الحذر والحيطة اللازمة وتدعو البحارة إلى عدم الإبحار والصيد في المياه الخاضعة للسيادة الليبية.
قالت المندوبه الجهويه للتربيه بسوسه سميره بن خضر مترشحا يجتازون امتحانات الباكالوريا بينهم سيجتازون امتحانات التربيه البدنيه تنتظم ينتمون مؤسسه عموميه مؤسسه واوضحت خضر تصريح لمراسل الجوهره اف ام اختبارات التربيه ستجرى سوسه فضاءات وهي ملعب سيدي بوعلي والملعب البلدي وملعب معهد علي بورقيبه بالقلعه الكبرى والملعب الرياضي بمساكن والملعب الاولمبي وملعب معهد الكفيف واكدت المندوبه انه تم اتخاذ الاجراءات اللازمه لتامين حسن سير الامتحانات الرياضيه وتوفير الاحاطه بالتلاميذ بالنسبه للامتحانات التطبيقيه فستمتد يوم لتنطلق امتحانات الدوره الرئيسيه ودوره المراقبه,أما بالنسبة للامتحانات التطبيقية فستمتد من يوم 19 إلى 30 ماي، لتنطلق امتحانات الدورة الرئيسية من 7 إلى 14 جوان، ودورة المراقبة من 27 إلى 30 جوان 2017. وأكدت المندوبة أنه تم اتخاذ جميع الإجراءات اللازمة لتأمين حسن سير الامتحانات الرياضية، وتوفير الإحاطة بالتلاميذ.
اليوم الجمعه عدد عمال شركه تاف بمطار النفيضه الحمامت الدولي وقفه احتجاجيه داخل المطار لمطالبه الشركه بالترفيع الزياده السنويه والتي كانت الشركه ب لكنها لاقت رفضهم وطالب العمال بالترفيع وبان تكون مفعول رجعي للسنوات الثلاث الماضيه وقد دامت الوقفه حوالي ساعه وهي الثانيه غضون ايام,وطالب العمال بالترفيع فيها، وبأن تكون لها مفعول رجعي للسنوات الثلاث الماضية. وقد دامت الوقفة حوالي ساعة، وهي الثانية في غضون أربعة أيام.
اكد الناشط السياسي الطاهر بن حسين ضيف بوليتيكا اليوم الخميس اغتيال الشهيد شكري بلعيد ظل حسره قلب تونسي وطني غيور وطنه قوله واضاف بن حسين حكام تونس حاولوا طمس التاريخ الرمز بعدم كشف الحقيقه واكتفوا بقطعه رخام مؤكدا رئيس الجمهوريه قادرا الايفاء بوعده الانتخابي بكشف حقيقه اغتيال الشهيد ولكنه يفعل بسبب تحالفاته ستكون مضره للبلاد وقال بن حسين رئيس الجمهوريه قادرا كشف الحقيقه ظرف شهر فقط بوضع ثقله كاملا وتحرك بشكل جدي لكنه فضل التحالفات السياسيه,وقال بن حسين إن رئيس الجمهورية كان قادرا على كشف الحقيقة في ظرف شهر واحد فقط لو قام بوضع ثقله كاملا وتحرك بشكل جدي لكنه فضل التحالفات السياسية .
تمكن الجيش الجزائري اليوم السبت القضاء ارهابيين منطقه جبل الوحش بولايه قسنطينه ويعد الارهابيين المقضي عليهما المدعو نور الدين لعويره امير سريه الغرباء التابعه لداعش بولايه قسنطينه والمكنى ب الهمام بايع التنظيم الارهابي العام الماضي تم العثور الارهابي الهمام مسدس لشرطي تورط اغتياله السنه الماضيه بالمنطقه يخطط لسلسه عمليات ارهابيه بقسنطينه ولاتزال العمليه متواصله تتم مطارده ارهابي طرف قوات الجيش الوطني الشعبي ضمن المجموعه الارهابيه والتي تم القضاء,"ويعد أحد الارهابيين المقضي عليهما المدعو ""نور الدين لعويرة"" أمير سرية ""الغرباء"" التابعة لداعش بولاية قسنطينة والمكنى بـ""أبو الهمام"" والذي بايع التنظيم الارهابي العام الماضي. كما تم العثور لدى الإرهابي ""أبو الهمام"" على مسدس لشرطي تورط في اغتياله السنة الماضية بالمنطقة، في حين كان يخطط لسلسة عمليات ارهابية بقسنطينة. ولاتزال العملية متواصلة حيث تتم الآن مطاردة ارهابي ثالث من طرف قوات الجيش الوطني الشعبي كان ضمن المجموعة الارهابية والتي تم القضاء على اثنين منه."
اعلن وزير املاك الدوله والشؤون العقاريه حاتم العشي خلال ملتقى انتظم اليوم السبت تونس العاصمه بشان تجربه القطب القضائي المالي مكافحه الفساد انموذجا انه سيتم عرض مشروع قانون جديد للمصادره المدنيه المجلس الوزاري الاثنين المقبل واضاف العشي تصريح لمراسلنا عمر التيس مشروع القانون مطابق للمعايير الدوليه مكافحه الفساد وسيعنى بالاساس بمصادره الاموال الفاسده كانت وفق قوله,وأضاف العشي في تصريح لمراسلنا عمر التيس أن مشروع هذا القانون مطابق للمعايير الدولية في مكافحة الفساد. وسيعنى بالأساس بمصادرة الأموال الفاسدة أينما كانت وفق قوله.
تمكنت اليوم الثلاثاء وحدات الحرس البحري المهديه احباط عمليه ابحار خلسه ايطاليا وافاد مصدر امني لمراسله الجوهره بالجهه مجموعه شخصا بينهم فتاه كانوا متن قارب انطلق جزيره قرقنه اتجاه ايطاليا التفطن وحدات الحرس البحري بسواحل المهديه وتم اقتيادهم لمواصله الابحاث معهم وفق المصدر,تمكنت مساء اليوم الثلاثاء 27 ديسمبر 2016، وحدات الحرس البحري في المهدية من إحباط عملية إبحار خلسة نحو إيطاليا.
عدد المواطنين تراكم الاوساخ وفضلات الاضاحي الانهج والشوارع والمصبات العشوائيه عدد المدن التونسيه وقد عدد متساكني تونس العاصمه تصريح لمراسله الجوهره البلديه مسؤوليه تراكم الفضلات والتاخر رفعها تسبب انبعاث روائح كريهه وانتشار الحشرات والبعوض المقابل اعتبر البعض الاخر المواطن المسؤول الاول البعض منهم القاء الفضلات مكان وفي صفاقس اكد رئيس النيابه الخصوصيه لبلديه صفاقس الكبرى مبروك القسنطيني لمراسل الجوهره عمليه رفع الفضلات انطلقت اليوم وانه تم اللجوء لكراء المعدات المقاولين الخواص لاستغلالها العمليه ولمعاضده المجهود البلدي والتخلص الفضلات اسرع وقت ممكن يذكر وزاره الصحه كانت دعت المواطنين ضروره احكام التصرف فضلات الاضاحي خلال وضعها اكياس محكمه الغلق واحترام اوقات رفعها طرف المصالح المعنيه مشيره القاء فضلات الاضاحي بصفه عشوائيه شانه يتسبب الاصابه ببعض الامراض طريق النواقل والجراثيم المرتبطه بتخمر الفضلات العضويه,"وقد حمّل عدد من متساكني تونس العاصمة في تصريح لمراسلة ""الجوهرة أف أم"" البلدية مسؤولية تراكم الفضلات والتأخر في رفعها،مما تسبب في انبعاث روائح كريهة وانتشار الحشرات والبعوض. 
عبّر عدد من المواطنين عن تذمّرهم من تراكم الأوساخ وفضلات الأضاحي في الأنهج والشوارع والمصبات العشوائية في عدد من المدن التونسية. في المقابل، اعتبر البعض الآخر المواطن المسؤول الأول عن ذلك،حيث أن البعض منهم يتعمّد إلقاء الفضلات في كل مكان."
دعت اداره شرطه المرور بمناسبه العطله المدرسيه واعتبارا للكثافه تشهدها حركه المرور بعديد الطرقات مستعملي الطريق الالتزام بتطبيق القانون والامتثال الكلي احكام مجله الطرقات دعت احترام علامات المرور توخي السياقه المتزنه والتقيد بالسرعه القانونيه وترك مسافه الامان وعدم نقل ركاب وسيله مهياه لذلك وتجنب السياقه حاله تعب حفاظا الارواح والممتلكات,دعت إدارة شرطة المرور بمناسبة العطلة المدرسية واعتبارا للكثافة التي تشهدها حركة المرور بعديد الطرقات، مستعملي الطريق إلى الإلتزام بتطبيق القانون والامتثال الكلي إلى أحكام مجلة الطرقات.
